<NUMBER OF ZONES> 1117
<NUMBER OF NODES> 7466
<FIRST THRU NODE> 1118
<NUMBER OF LINKS> 18710
<END OF METADATA>

~	Tail	Head	Capacity	Length	FFT	B	Power	Speed	Toll	Type	;
	5714	5715	350	6811.2	1.934999033	0.15	4	40.00002	0	1	;
	5716	1221	350	4540.8	1.289999355	0.15	4	40.00002	0	1	;
	1221	5716	350	4540.8	1.289999355	0.15	4	40.00002	0	1	;
	5713	6733	350	4276.8	1.214999393	0.15	4	40.00002	0	1	;
	6733	5713	350	4276.8	1.214999393	0.15	4	40.00002	0	1	;
	5714	5716	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5716	5714	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5716	5635	350	4804.8	1.364999318	0.15	4	40.00002	0	1	;
	5635	5716	350	4804.8	1.364999318	0.15	4	40.00002	0	1	;
	5708	5710	350	5385.6	1.529999235	0.15	4	40.00002	0	1	;
	5710	5708	350	5385.6	1.529999235	0.15	4	40.00002	0	1	;
	5725	7205	350	1795.2	0.509999745	0.15	4	40.00002	0	1	;
	7205	5725	350	1795.2	0.509999745	0.15	4	40.00002	0	1	;
	5702	5747	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	5747	5702	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	5719	5650	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	5650	5719	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	5774	5654	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	5654	5774	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	5773	5774	350	264	0.074999963	0.15	4	40.00002	0	1	;
	5774	5773	350	264	0.074999963	0.15	4	40.00002	0	1	;
	5780	5779	350	4276.8	1.214999393	0.15	4	40.00002	0	1	;
	5779	5780	350	4276.8	1.214999393	0.15	4	40.00002	0	1	;
	5673	5782	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	5782	5673	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	5671	5780	350	10507.2	2.984998508	0.15	4	40.00002	0	1	;
	5780	5671	350	10507.2	2.984998508	0.15	4	40.00002	0	1	;
	5661	5783	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	5783	5661	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	5782	7165	350	4752	1.349999325	0.15	4	40.00002	0	1	;
	7165	5782	350	4752	1.349999325	0.15	4	40.00002	0	1	;
	5783	5781	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	5781	5783	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	5671	5673	350	4012.8	1.13999943	0.15	4	40.00002	0	1	;
	5673	5671	350	4012.8	1.13999943	0.15	4	40.00002	0	1	;
	5646	7178	350	5913.6	1.67999916	0.15	4	40.00002	0	1	;
	7178	5646	350	5913.6	1.67999916	0.15	4	40.00002	0	1	;
	5784	7183	350	1056	0.29999985	0.15	4	40.00002	0	1	;
	7183	5784	350	1056	0.29999985	0.15	4	40.00002	0	1	;
	5786	7188	350	9768	2.774998613	0.15	4	40.00002	0	1	;
	7188	5786	350	9768	2.774998613	0.15	4	40.00002	0	1	;
	5786	5787	350	16526.4	4.694997653	0.15	4	40.00002	0	1	;
	5787	5786	350	16526.4	4.694997653	0.15	4	40.00002	0	1	;
	5787	7179	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	7179	5787	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	5785	5789	350	4382.4	1.244999378	0.15	4	40.00002	0	1	;
	5789	5785	350	4382.4	1.244999378	0.15	4	40.00002	0	1	;
	5789	5663	350	7022.4	1.994999003	0.15	4	40.00002	0	1	;
	5663	5789	350	7022.4	1.994999003	0.15	4	40.00002	0	1	;
	5648	7176	350	10084.8	2.864998568	0.15	4	40.00002	0	1	;
	7176	5648	350	10084.8	2.864998568	0.15	4	40.00002	0	1	;
	5668	7175	350	4593.6	1.304999348	0.15	4	40.00002	0	1	;
	7175	5668	350	4593.6	1.304999348	0.15	4	40.00002	0	1	;
	5670	5786	350	9715.2	2.75999862	0.15	4	40.00002	0	1	;
	5786	5670	350	9715.2	2.75999862	0.15	4	40.00002	0	1	;
	5648	5646	350	6547.2	1.85999907	0.15	4	40.00002	0	1	;
	5646	5648	350	6547.2	1.85999907	0.15	4	40.00002	0	1	;
	5788	5637	350	9028.8	2.564998718	0.15	4	40.00002	0	1	;
	5637	5788	350	9028.8	2.564998718	0.15	4	40.00002	0	1	;
	5637	1090	350	3590.4	1.01999949	0.15	4	40.00002	0	1	;
	1090	5637	350	3590.4	1.01999949	0.15	4	40.00002	0	1	;
	5675	5638	350	16262.4	4.61999769	0.15	4	40.00002	0	1	;
	5638	5675	350	16262.4	4.61999769	0.15	4	40.00002	0	1	;
	5638	5787	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	5787	5638	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	5790	5674	350	6969.6	1.97999901	0.15	4	40.00002	0	1	;
	5674	5790	350	6969.6	1.97999901	0.15	4	40.00002	0	1	;
	5794	5795	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	5795	5794	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	5793	5797	350	3696	1.049999475	0.15	4	40.00002	0	1	;
	5797	5793	350	3696	1.049999475	0.15	4	40.00002	0	1	;
	5799	5800	350	5808	1.649999175	0.15	4	40.00002	0	1	;
	5800	5799	350	5808	1.649999175	0.15	4	40.00002	0	1	;
	5798	7159	350	5385.6	1.529999235	0.15	4	40.00002	0	1	;
	7159	5798	350	5385.6	1.529999235	0.15	4	40.00002	0	1	;
	5801	7156	350	792	0.224999888	0.15	4	40.00002	0	1	;
	7156	5801	350	792	0.224999888	0.15	4	40.00002	0	1	;
	5805	5806	350	4488	1.274999363	0.15	4	40.00002	0	1	;
	5806	5805	350	4488	1.274999363	0.15	4	40.00002	0	1	;
	5805	5807	350	7180.8	2.03999898	0.15	4	40.00002	0	1	;
	5807	5805	350	7180.8	2.03999898	0.15	4	40.00002	0	1	;
	5794	7163	350	7339.2	2.084998958	0.15	4	40.00002	0	1	;
	7163	5794	350	7339.2	2.084998958	0.15	4	40.00002	0	1	;
	5653	5667	350	2956.8	0.83999958	0.15	4	40.00002	0	1	;
	5667	5653	350	2956.8	0.83999958	0.15	4	40.00002	0	1	;
	5667	5805	350	1848	0.524999738	0.15	4	40.00002	0	1	;
	5805	5667	350	1848	0.524999738	0.15	4	40.00002	0	1	;
	5662	5658	350	950.4	0.269999865	0.15	4	40.00002	0	1	;
	5658	5662	350	950.4	0.269999865	0.15	4	40.00002	0	1	;
	5796	5662	350	8976	2.549998725	0.15	4	40.00002	0	1	;
	5662	5796	350	8976	2.549998725	0.15	4	40.00002	0	1	;
	5658	5810	350	1795.2	0.509999745	0.15	4	40.00002	0	1	;
	5810	5658	350	1795.2	0.509999745	0.15	4	40.00002	0	1	;
	5810	5806	350	2904	0.824999588	0.15	4	40.00002	0	1	;
	5806	5810	350	2904	0.824999588	0.15	4	40.00002	0	1	;
	5807	5790	350	6441.6	1.829999085	0.15	4	40.00002	0	1	;
	5790	5807	350	6441.6	1.829999085	0.15	4	40.00002	0	1	;
	5797	5794	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5794	5797	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5795	5802	350	7022.4	1.994999003	0.15	4	40.00002	0	1	;
	5802	5795	350	7022.4	1.994999003	0.15	4	40.00002	0	1	;
	5795	5672	350	6124.8	1.73999913	0.15	4	40.00002	0	1	;
	5672	5795	350	6124.8	1.73999913	0.15	4	40.00002	0	1	;
	5802	5628	350	3643.2	1.034999483	0.15	4	40.00002	0	1	;
	5628	5802	350	3643.2	1.034999483	0.15	4	40.00002	0	1	;
	5813	5791	350	6652.8	1.889999055	0.15	4	40.00002	0	1	;
	5791	5813	350	6652.8	1.889999055	0.15	4	40.00002	0	1	;
	5674	5813	350	5280	1.49999925	0.15	4	40.00002	0	1	;
	5813	5674	350	5280	1.49999925	0.15	4	40.00002	0	1	;
	5813	5630	350	2745.6	0.77999961	0.15	4	40.00002	0	1	;
	5630	5813	350	2745.6	0.77999961	0.15	4	40.00002	0	1	;
	5791	5793	350	5121.6	1.454999273	0.15	4	40.00002	0	1	;
	5793	5791	350	5121.6	1.454999273	0.15	4	40.00002	0	1	;
	5632	5799	350	4540.8	1.289999355	0.15	4	40.00002	0	1	;
	5799	5632	350	4540.8	1.289999355	0.15	4	40.00002	0	1	;
	5800	5815	350	7497.6	2.129998935	0.15	4	40.00002	0	1	;
	5815	5800	350	7497.6	2.129998935	0.15	4	40.00002	0	1	;
	5815	5816	350	8395.2	2.384998808	0.15	4	40.00002	0	1	;
	5816	5815	350	8395.2	2.384998808	0.15	4	40.00002	0	1	;
	5800	7157	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	7157	5800	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	5815	5801	350	4224	1.1999994	0.15	4	40.00002	0	1	;
	5801	5815	350	4224	1.1999994	0.15	4	40.00002	0	1	;
	5816	5634	350	4488	1.274999363	0.15	4	40.00002	0	1	;
	5634	5816	350	4488	1.274999363	0.15	4	40.00002	0	1	;
	5819	7146	350	8553.6	2.429998785	0.15	4	40.00002	0	1	;
	7146	5819	350	8553.6	2.429998785	0.15	4	40.00002	0	1	;
	5820	7139	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	7139	5820	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	5822	5823	350	9926.4	2.81999859	0.15	4	40.00002	0	1	;
	5823	5822	350	9926.4	2.81999859	0.15	4	40.00002	0	1	;
	5827	7138	350	2587.2	0.734999633	0.15	4	40.00002	0	1	;
	7138	5827	350	2587.2	0.734999633	0.15	4	40.00002	0	1	;
	5828	5829	350	9187.2	2.609998695	0.15	4	40.00002	0	1	;
	5829	5828	350	9187.2	2.609998695	0.15	4	40.00002	0	1	;
	1197	7141	350	3643.2	1.034999483	0.15	4	40.00002	0	1	;
	7141	1197	350	3643.2	1.034999483	0.15	4	40.00002	0	1	;
	1199	1197	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	1197	1199	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	5821	7142	350	2376	0.674999663	0.15	4	40.00002	0	1	;
	7142	5821	350	2376	0.674999663	0.15	4	40.00002	0	1	;
	5830	7143	350	2798.4	0.794999603	0.15	4	40.00002	0	1	;
	7143	5830	350	2798.4	0.794999603	0.15	4	40.00002	0	1	;
	1203	7136	350	2851.2	0.809999595	0.15	4	40.00002	0	1	;
	7136	1203	350	2851.2	0.809999595	0.15	4	40.00002	0	1	;
	5819	5820	350	3696	1.049999475	0.15	4	40.00002	0	1	;
	5820	5819	350	3696	1.049999475	0.15	4	40.00002	0	1	;
	1227	5822	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	5822	1227	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	5822	5819	350	5121.6	1.454999273	0.15	4	40.00002	0	1	;
	5819	5822	350	5121.6	1.454999273	0.15	4	40.00002	0	1	;
	5828	5832	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	5832	5828	350	10718.4	3.044998478	0.15	4	40.00002	0	1	;
	5832	5833	350	3907.2	1.109999445	0.15	4	40.00002	0	1	;
	5833	5832	350	3907.2	1.109999445	0.15	4	40.00002	0	1	;
	5833	5625	350	8395.2	2.384998808	0.15	4	40.00002	0	1	;
	5625	5833	350	8395.2	2.384998808	0.15	4	40.00002	0	1	;
	5829	5823	350	6019.2	1.709999145	0.15	4	40.00002	0	1	;
	5823	5829	350	6019.2	1.709999145	0.15	4	40.00002	0	1	;
	1201	1081	350	4593.6	1.304999348	0.15	4	40.00002	0	1	;
	1081	1201	350	4593.6	1.304999348	0.15	4	40.00002	0	1	;
	5840	1082	350	15153.6	4.304997848	0.15	4	40.00002	0	1	;
	1082	5840	350	15153.6	4.304997848	0.15	4	40.00002	0	1	;
	5629	5627	350	8553.6	2.429998785	0.15	4	40.00002	0	1	;
	5627	5629	350	8553.6	2.429998785	0.15	4	40.00002	0	1	;
	5843	5844	350	12619.2	3.584998208	0.15	4	40.00002	0	1	;
	5844	5843	350	12619.2	3.584998208	0.15	4	40.00002	0	1	;
	5626	5845	350	11827.2	3.35999832	0.15	4	40.00002	0	1	;
	5845	5626	350	11827.2	3.35999832	0.15	4	40.00002	0	1	;
	5844	5846	350	5966.4	1.694999153	0.15	4	40.00002	0	1	;
	5846	5844	350	5966.4	1.694999153	0.15	4	40.00002	0	1	;
	1091	5849	350	4012.8	1.13999943	0.15	4	40.00002	0	1	;
	5849	1091	350	4012.8	1.13999943	0.15	4	40.00002	0	1	;
	5850	5843	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	5843	5850	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	5845	5850	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	5850	5845	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	5631	5842	350	11616	3.29999835	0.15	4	40.00002	0	1	;
	5842	5631	350	11616	3.29999835	0.15	4	40.00002	0	1	;
	5842	5626	350	16790.4	4.769997615	0.15	4	40.00002	0	1	;
	5626	5842	350	16790.4	4.769997615	0.15	4	40.00002	0	1	;
	5842	5844	350	8606.4	2.444998778	0.15	4	40.00002	0	1	;
	5844	5842	350	8606.4	2.444998778	0.15	4	40.00002	0	1	;
	5848	5844	350	7286.4	2.069998965	0.15	4	40.00002	0	1	;
	5844	5848	350	7286.4	2.069998965	0.15	4	40.00002	0	1	;
	5849	5848	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5848	5849	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	5847	1092	350	6388.8	1.814999093	0.15	4	40.00002	0	1	;
	1092	5847	350	6388.8	1.814999093	0.15	4	40.00002	0	1	;
	5846	5847	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	5847	5846	350	3115.2	0.884999558	0.15	4	40.00002	0	1	;
	5931	5932	350	580.8	0.164999918	0.15	4	40.00002	0	1	;
	5932	5931	350	580.8	0.164999918	0.15	4	40.00002	0	1	;
	5932	4896	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	4896	5932	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	6009	6010	350	422.4	0.11999994	0.15	4	40.00002	0	1	;
	6010	6009	350	422.4	0.11999994	0.15	4	40.00002	0	1	;
	4487	6021	350	3273.6	0.929999535	0.15	4	40.00002	0	1	;
	6021	4487	350	3273.6	0.929999535	0.15	4	40.00002	0	1	;
	6021	7323	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	7323	6021	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	6022	6685	350	1425.6	0.404999798	0.15	4	40.00002	0	1	;
	6685	6022	350	1425.6	0.404999798	0.15	4	40.00002	0	1	;
	6031	6959	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6959	6031	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6032	6031	350	686.4	0.194999903	0.15	4	40.00002	0	1	;
	6031	6032	350	686.4	0.194999903	0.15	4	40.00002	0	1	;
	2740	6041	350	1531.2	0.434999783	0.15	4	40.00002	0	1	;
	6041	2740	350	1531.2	0.434999783	0.15	4	40.00002	0	1	;
	6041	6042	350	897.6	0.254999873	0.15	4	40.00002	0	1	;
	6042	6041	350	897.6	0.254999873	0.15	4	40.00002	0	1	;
	6042	2696	350	4171.2	1.184999408	0.15	4	40.00002	0	1	;
	2696	6042	350	4171.2	1.184999408	0.15	4	40.00002	0	1	;
	6047	6048	350	528	0.149999925	0.15	4	40.00002	0	1	;
	6048	6047	350	528	0.149999925	0.15	4	40.00002	0	1	;
	6048	2736	350	1003.2	0.284999858	0.15	4	40.00002	0	1	;
	2736	6048	350	1003.2	0.284999858	0.15	4	40.00002	0	1	;
	6055	2741	350	1320	0.374999813	0.15	4	40.00002	0	1	;
	2741	6055	350	1320	0.374999813	0.15	4	40.00002	0	1	;
	6056	6055	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	6055	6056	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	6065	2708	350	2587.2	0.734999633	0.15	4	40.00002	0	1	;
	2708	6065	350	2587.2	0.734999633	0.15	4	40.00002	0	1	;
	6077	6078	350	686.4	0.194999903	0.15	4	40.00002	0	1	;
	6078	6077	350	686.4	0.194999903	0.15	4	40.00002	0	1	;
	6119	5423	350	2376	0.674999663	0.15	4	40.00002	0	1	;
	5423	6119	350	2376	0.674999663	0.15	4	40.00002	0	1	;
	5415	6669	350	8976	2.549998725	0.15	4	40.00002	0	1	;
	6669	5415	350	8976	2.549998725	0.15	4	40.00002	0	1	;
	6120	6119	350	10243.2	2.909998545	0.15	4	40.00002	0	1	;
	6119	6120	350	10243.2	2.909998545	0.15	4	40.00002	0	1	;
	6350	5658	350	2112	0.5999997	0.15	4	40.00002	0	1	;
	5658	6350	350	2112	0.5999997	0.15	4	40.00002	0	1	;
	6358	5425	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	5425	6358	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	4874	6981	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	6981	4874	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	5400	6857	350	4752	1.349999325	0.15	4	40.00002	0	1	;
	6857	5400	350	4752	1.349999325	0.15	4	40.00002	0	1	;
	6363	1318	350	1953.6	0.554999723	0.15	4	40.00002	0	1	;
	1318	6363	350	1953.6	0.554999723	0.15	4	40.00002	0	1	;
	6373	6375	350	1584	0.449999775	0.15	4	40.00002	0	1	;
	6375	6373	350	1584	0.449999775	0.15	4	40.00002	0	1	;
	6375	6372	350	1848	0.524999738	0.15	4	40.00002	0	1	;
	6372	6375	350	1848	0.524999738	0.15	4	40.00002	0	1	;
	6379	1772	350	1478.4	0.41999979	0.15	4	40.00002	0	1	;
	1772	6379	350	1478.4	0.41999979	0.15	4	40.00002	0	1	;
	6382	2985	350	2428.8	0.689999655	0.15	4	40.00002	0	1	;
	2985	6382	350	2428.8	0.689999655	0.15	4	40.00002	0	1	;
	6384	2920	350	1320	0.374999813	0.15	4	40.00002	0	1	;
	2920	6384	350	1320	0.374999813	0.15	4	40.00002	0	1	;
	6387	4538	350	1478.4	0.41999979	0.15	4	40.00002	0	1	;
	4538	6387	350	1478.4	0.41999979	0.15	4	40.00002	0	1	;
	6406	1271	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	1271	6406	350	475.2	0.134999933	0.15	4	40.00002	0	1	;
	6407	6406	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6406	6407	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6408	1689	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	1689	6408	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	6424	6429	350	3801.6	1.07999946	0.15	4	40.00002	0	1	;
	6429	6424	350	3801.6	1.07999946	0.15	4	40.00002	0	1	;
	6427	2742	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	2742	6427	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	6429	2707	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	2707	6429	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	6430	2735	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	2735	6430	350	4699.2	1.334999333	0.15	4	40.00002	0	1	;
	6436	7313	350	5332.8	1.514999243	0.15	4	40.00002	0	1	;
	7313	6436	350	5332.8	1.514999243	0.15	4	40.00002	0	1	;
	6439	2714	350	4171.2	1.184999408	0.15	4	40.00002	0	1	;
	2714	6439	350	4171.2	1.184999408	0.15	4	40.00002	0	1	;
	6448	4544	350	2851.2	0.809999595	0.15	4	40.00002	0	1	;
	4544	6448	350	2851.2	0.809999595	0.15	4	40.00002	0	1	;
	6454	4504	350	2323.2	0.65999967	0.15	4	40.00002	0	1	;
	4504	6454	350	2323.2	0.65999967	0.15	4	40.00002	0	1	;
	6459	6460	350	316.8	0.089999955	0.15	4	40.00002	0	1	;
	6460	6459	350	316.8	0.089999955	0.15	4	40.00002	0	1	;
	6465	5620	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	5620	6465	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	6466	1206	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	1206	6466	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	6467	1206	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	1206	6467	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	5619	6472	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	6472	5619	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	6473	6465	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6465	6473	350	2006.4	0.569999715	0.15	4	40.00002	0	1	;
	6476	6477	350	316.8	0.089999955	0.15	4	40.00002	0	1	;
	6477	6476	350	316.8	0.089999955	0.15	4	40.00002	0	1	;
	6485	5606	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	5606	6485	350	211.2	0.05999997	0.15	4	40.00002	0	1	;
	6486	5604	350	9609.6	2.729998635	0.15	4	40.00002	0	1	;
	5604	6486	350	9609.6	2.729998635	0.15	4	40.00002	0	1	;
	6492	5607	350	6230.4	1.769999115	0.15	4	40.00002	0	1	;
	5607	6492	350	6230.4	1.769999115	0.15	4	40.00002	0	1	;
	6493	7330	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	7330	6493	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	6494	1184	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	1184	6494	350	3960	1.124999438	0.15	4	40.00002	0	1	;
	6497	2269	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	2269	6497	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	6498	2243	350	9028.8	2.564998718	0.15	4	40.00002	0	1	;
	2243	6498	350	9028.8	2.564998718	0.15	4	40.00002	0	1	;
	6499	6500	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	6500	6499	350	3062.4	0.869999565	0.15	4	40.00002	0	1	;
	6500	2726	350	4804.8	1.364999318	0.15	4	40.00002	0	1	;
	2726	6500	350	4804.8	1.364999318	0.15	4	40.00002	0	1	;
	6504	4543	350	2904	0.824999588	0.15	4	40.00002	0	1	;
	4543	6504	350	2904	0.824999588	0.15	4	40.00002	0	1	;
	6515	6516	350	369.6	0.104999948	0.15	4	40.00002	0	1	;
	6516	6515	350	369.6	0.104999948	0.15	4	40.00002	0	1	;
	6519	4482	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	4482	6519	350	158.4	0.044999978	0.15	4	40.00002	0	1	;
	4482	6520	350	105.6	0.029999985	0.15	4	40.00002	0	1	;
	6520	4482	350	105.6	0.029999985	0.15	4	40.00002	0	1	;
	6524	2258	350	5966.4	1.694999153	0.15	4	40.00002	0	1	;
	2258	6524	350	5966.4	1.694999153	0.15	4	40.00002	0	1	;
	2623	1152	350	5808	1.649999175	0.15	4	40.00002	0	1	;
	1152	2623	350	5808	1.649999175	0.15	4	40.00002	0	1	;
	6566	2363	350	1267.2	0.35999982	0.15	4	40.00002	0	1	;
	2363	6566	350	1267.2	0.35999982	0.15	4	40.00002	0	1	;
	6567	7351	350	2217.6	0.629999685	0.15	4	40.00002	0	1	;
	7351	6567	350	2217.6	0.629999685	0.15	4	40.00002	0	1	;
	6576	1748	350	739.2	0.209999895	0.15	4	40.00002	0	1	;
	1748	6576	350	739.2	0.209999895	0.15	4	40.00002	0	1	;
	1703	6763	350	1108.8	0.314999843	0.15	4	40.00002	0	1	;
	6763	1703	350	1108.8	0.314999843	0.15	4	40.00002	0	1	;
	6608	1943	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	1943	6608	350	3537.6	1.004999498	0.15	4	40.00002	0	1	;
	6616	2720	350	2323.2	0.65999967	0.15	4	40.00002	0	1	;
	2720	6616	350	2323.2	0.65999967	0.15	4	40.00002	0	1	;
	6617	2703	350	6494.4	1.844999078	0.15	4	40.00002	0	1	;
	2703	6617	350	6494.4	1.844999078	0.15	4	40.00002	0	1	;
	6618	2717	350	3326.4	0.944999528	0.15	4	40.00002	0	1	;
	2717	6618	350	3326.4	0.944999528	0.15	4	40.00002	0	1	;
	6624	6376	350	10296	2.924998538	0.15	4	40.00002	0	1	;
	6376	6624	350	10296	2.924998538	0.15	4	40.00002	0	1	;
	6638	1185	350	8025.6	2.27999886	0.15	4	40.00002	0	1	;
	1185	6638	350	8025.6	2.27999886	0.15	4	40.00002	0	1	;
	6638	6639	350	6441.6	1.829999085	0.15	4	40.00002	0	1	;
	6639	6638	350	6441.6	1.829999085	0.15	4	40.00002	0	1	;
	6639	6670	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	6670	6639	350	2059.2	0.584999708	0.15	4	40.00002	0	1	;
	6640	1216	350	9820.8	2.789998605	0.15	4	40.00002	0	1	;
	1216	6640	350	9820.8	2.789998605	0.15	4	40.00002	0	1	;
	6642	6387	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	6387	6642	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	6643	4538	350	3379.2	0.95999952	0.15	4	40.00002	0	1	;
	4538	6643	350	3379.2	0.95999952	0.15	4	40.00002	0	1	;
	6644	6643	350	1425.6	0.404999798	0.15	4	40.00002	0	1	;
	6643	6644	350	1425.6	0.404999798	0.15	4	40.00002	0	1	;
	6645	4540	350	3907.2	1.109999445	0.15	4	40.00002	0	1	;
	4540	6645	350	3907.2	1.109999445	0.15	4	40.00002	0	1	;
	6647	4541	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	4541	6647	350	4857.6	1.37999931	0.15	4	40.00002	0	1	;
	6666	5415	350	5702.4	1.61999919	0.15	4	40.00002	0	1	;
	5415	6666	350	5702.4	1.61999919	0.15	4	40.00002	0	1	;
	6667	1216	350	739.2	0.209999895	0.15	4	40.00002	0	1	;
	1216	6667	350	739.2	0.209999895	0.15	4	40.00002	0	1	;
	6669	6120	350	2745.6	0.77999961	0.15	4	40.00002	0	1	;
	6120	6669	350	2745.6	0.77999961	0.15	4	40.00002	0	1	;
	6670	6640	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	6640	6670	350	3484.8	0.989999505	0.15	4	40.00002	0	1	;
	6671	6989	350	6230.4	1.769999115	0.15	4	40.00002	0	1	;
	6989	6671	350	6230.4	1.769999115	0.15	4	40.00002	0	1	;
	6669	6672	350	4382.4	1.244999378	0.15	4	40.00002	0	1	;
	6672	6669	350	4382.4	1.244999378	0.15	4	40.00002	0	1	;
	6672	6670	350	8131.2	2.309998845	0.15	4	40.00002	0	1	;
	6670	6672	350	8131.2	2.309998845	0.15	4	40.00002	0	1	;
	1119	6684	350	12408	3.524998238	0.15	4	40.00002	0	1	;
	6684	1119	350	12408	3.524998238	0.15	4	40.00002	0	1	;
	6686	6685	350	844.8	0.23999988	0.15	4	40.00002	0	1	;
	6685	6686	350	844.8	0.23999988	0.15	4	40.00002	0	1	;
	6688	4495	350	10348.8	2.93999853	0.15	4	40.00002	0	1	;
	4495	6688	350	10348.8	2.93999853	0.15	4	40.00002	0	1	;
	6690	2818	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	2818	6690	350	3432	0.974999513	0.15	4	40.00002	0	1	;
	1745	2701	350	4646.4	1.31999934	0.15	4	40.00002	0	1	;
	2701	1745	350	4646.4	1.31999934	0.15	4	40.00002	0	1	;
	6691	1743	350	1425.6	0.404999798	0.15	4	40.00002	0	1	;
